INFO 2024-09-04 05:44:48,514 autoreload Watching for file changes with StatReloader
· Working as JBPM Developer for Designing  ,Developing and Testing the Work flows.
· Analyzing the work flows Developed in Bonita and Recreate them in RHPAM.
· Testing the Flows i.e.. Unit Testing and Integration Testing using Jenkins.
· Working on Defects raised by interactions with Clients.
SYSTEMSENGINEER TRANIEE     |     02/2019     to     05/2019  Infosys Limited     -     Mysuru,     Telangana  
· Developing a Blogging website  using  AngularJs  7(  Frontend) and Spring Framework(backend)  at
Infosys Limited.
Skills
1.FrontEndTechnologies-HTML,CSS,Angular
2.MiddlewareTechnologies-JBPM,Camunda
3.Codinglanguage-Java,Python(Basics)
4.BackendTechnologies-DBMS,MySQL
5.Deployment-Jenkins
6.CodeAnalysis-SonarQube
7.Testing-JUNIT 
8.logging-SPLUNK,Openshift
9.Repositories-GitHub
10.AgileProducts-JIRA.
11.Testing Tool-Postman                        PAKALA POOJITHA
                        poojithapakala98@gmail.com
                                7093295890Education
Sree  n  idhi Institute of Science and Technology     -     Hyderabad     |     Btech  -  BE     Information Technology,     2019  
Coursework in Information Technology
Graduated with 91 % with "First Class With Distinction"
Sri Chaitanya Junior Kalasala     -     Hyderabad     |     Diploma of Higher Education     MPC,     2015  
Completed my Intermediate Board of Education with 92 % Aggregate.
St Johns High School     -     Hyderabad     |     Secondar  y   School of Education     2013  
Completed my Secondary School of Education with 9.3 CGPA.
Accomplishments
§ Had been an NSS(National Service Scheme) Volunteer.
§ Certified by IBM Cognitive classes.ai and issuance of badge upon completion of
Courses Introduction to Data Science and Machine Learning with python.
Certifications
* Infosys Certified Spring Boot Developer
* Camunda Developers.
* Infosys Certified Front End Web Developer.
Personal Information:
Father Name  :Pakala Krishna Rao.
Date of Birth: 19,January 1998.
Marital Status :Single
Languages Known :Telugu,  Hindi, English.
Hobbies :Art and Craft  ,Listening music, Exploring Self.
Address :H.no:2-33/76/A,Sapthagiri colony,Narapally,Hyderabad-500088.
Place:Hyderabad                                                                                                                  Pakala Poojitha.
  .
INFO 2024-09-04 06:15:04,661 views #qna#views#QuestionAnswerView# PDF File removed
INFO 2024-09-04 06:15:04,661 utils #qna#utils#load_qa_model# texts: ['iSummary\n· To work in a positive and dynamic work environment where I could optimally utilize my education\nqualification and make significant contribution to a progressive and responsible organization.\nExperience\nSYSTEMS ENGINEER     |     10/2020     to     Current     Infosys Limited     -     Hyderabad,     Telangana  \nWorking as a PAM Developer in Enhancement and development of PAM which includes below tasks.:\n1.Working on a Code Quality Analysis Using SonarQube to check the code Quality of the Work flows\ndeveloped.\n2.Working on few core Enhancements on PAM like Custom  Queries and fuse Configurations.\n3. Working on the Deployment Jobs of Jenkins.\nSYSTEMS ENGINEER     |     08/2019     to     10/2020   Infosys Limited     -     Hyderabad,     Telangana  \n· Working with US-Based Tele -Communication Company.\n· Working as JBPM Developer for Designing  ,Developing and Testing the Work flows.\n· Analyzing the work flows Developed in Bonita and Recreate them in RHPAM.\n· Testing the Flows i.e.. Unit Testing and Integration Testing using Jenkins.\n· Working on Defects raised by interactions with Clients.\nSYSTEMSENGINEER TRANIEE     |     02/2019     to     05/2019  Infosys Limited     -     Mysuru,     Telangana  \n· Developing a Blogging website  using  AngularJs  7(  Frontend) and Spring Framework(backend)  at\nInfosys Limited.\nSkills\n1.FrontEndTechnologies-HTML,CSS,Angular\n2.MiddlewareTechnologies-JBPM,Camunda\n3.Codinglanguage-Java,Python(Basics)\n4.BackendTechnologies-DBMS,MySQL\n5.Deployment-Jenkins\n6.CodeAnalysis-SonarQube\n7.Testing-JUNIT \n8.logging-SPLUNK,Openshift\n9.Repositories-GitHub\n10.AgileProducts-JIRA.\n11.Testing Tool-Postman                        PAKALA POOJITHA\n                        poojithapakala98@gmail.com\n                                7093295890Education\nSree  n  idhi Institute of Science and Technology     -     Hyderabad     |     Btech  -  BE     Information Technology,     2019  \n\uf0b7Coursework in Information Technology\n\uf0b7Graduated with 91 % with "First Class With Distinction"\nSri Chaitanya Junior Kalasala     -     Hyderabad     |     Diploma of Higher Education     MPC,     2015  \n\uf0b7Completed my Intermediate Board of Education with 92 % Aggregate.\nSt Johns High School     -     Hyderabad     |     Secondar  y   School of Education     2013  \n\uf0b7Completed my Secondary School of Education with 9.3 CGPA.\nAccomplishments\n§ Had been an NSS(National Service Scheme) Volunteer.\n§ Certified by IBM Cognitive classes.ai and issuance of badge upon completion of\nCourses Introduction to Data Science and Machine Learning with python.\nCertifications\n* Infosys Certified Spring Boot Developer\n* Camunda Developers.\n* Infosys Certified Front End Web Developer.\nPersonal Information:\nFather Name  :Pakala Krishna Rao.\nDate of Birth: 19,January 1998.\nMarital Status :Single\nLanguages Known :Telugu,  Hindi, English.\nHobbies :Art and Craft  ,Listening music, Exploring Self.\nAddress :H.no:2-33/76/A,Sapthagiri colony,Narapally,Hyderabad-500088.\nPlace:Hyderabad                                                                                                                  Pakala Poojitha.\n  .']
ERROR 2024-09-04 06:15:09,123 log Internal Server Error: /api/qna/
ERROR 2024-09-04 06:15:09,124 basehttp "POST /api/qna/ HTTP/1.1" 500 322
DEBUG 2024-09-04 06:15:53,756 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/chatbot/settings.py previous mtime: 1725430480.13924, current mtime: 1725430553.5583825
DEBUG 2024-09-04 06:15:53,757 autoreload /Users/rentsher/Desktop/chatbot/chatbot/chatbot/settings.py notified as changed. Signal results: [(<function template_changed at 0x105be9800>, None), (<function translation_file_changed at 0x1065382c0>, None)].
INFO 2024-09-04 06:15:53,757 autoreload /Users/rentsher/Desktop/chatbot/chatbot/chatbot/settings.py changed, reloading.
INFO 2024-09-04 06:15:55,095 autoreload Watching for file changes with StatReloader
DEBUG 2024-09-04 06:15:55,095 autoreload Waiting for apps ready_event.
DEBUG 2024-09-04 06:15:56,479 autoreload Apps ready_event triggered. Sending autoreload_started signal.
DEBUG 2024-09-04 06:15:56,486 autoreload Watching dir /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/rest_framework/templates with glob **/*.
DEBUG 2024-09-04 06:15:56,486 autoreload Watching dir /Users/rentsher/Desktop/chatbot/chatbot/locale with glob **/*.mo.
DEBUG 2024-09-04 06:15:56,486 autoreload Watching dir /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/rest_framework/locale with glob **/*.mo.
DEBUG 2024-09-04 06:15:56,530 utils (0.000) 
            SELECT name, type FROM sqlite_master
            WHERE type in ('table', 'view') AND NOT name='sqlite_sequence'
            ORDER BY name; args=None; alias=default
DEBUG 2024-09-04 06:15:56,532 utils (0.000) SELECT "django_migrations"."id", "django_migrations"."app", "django_migrations"."name", "django_migrations"."applied" FROM "django_migrations"; args=(); alias=default
DEBUG 2024-09-04 06:15:56,547 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/h11/_readers.py first seen with mtime 1725306263.024912
DEBUG 2024-09-04 06:15:56,547 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/utils/connection.py first seen with mtime 1725304487.5982838
DEBUG 2024-09-04 06:15:56,547 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/yaml/events.py first seen with mtime 1725306253.900701
DEBUG 2024-09-04 06:15:56,547 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/rest_framework/validators.py first seen with mtime 1725304964.2486935
DEBUG 2024-09-04 06:15:56,547 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/language_models/llms.py first seen with mtime 1725391554.3590033
DEBUG 2024-09-04 06:15:56,547 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain/output_parsers/__init__.py first seen with mtime 1725391558.267535
DEBUG 2024-09-04 06:15:56,547 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/template/loader_tags.py first seen with mtime 1725304487.528426
DEBUG 2024-09-04 06:15:56,547 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/utils/numberformat.py first seen with mtime 1725304487.6389267
DEBUG 2024-09-04 06:15:56,547 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/yaml/error.py first seen with mtime 1725306253.8953621
DEBUG 2024-09-04 06:15:56,547 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/ctypeslib.py first seen with mtime 1725306254.694183
DEBUG 2024-09-04 06:15:56,547 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/urllib3/_base_connection.py first seen with mtime 1725306252.9779408
DEBUG 2024-09-04 06:15:56,547 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/getpass.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 06:15:56,547 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/yaml/emitter.py first seen with mtime 1725306253.924224
DEBUG 2024-09-04 06:15:56,547 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/backends/signals.py first seen with mtime 1725304486.9014144
DEBUG 2024-09-04 06:15:56,547 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/admin/views/main.py first seen with mtime 1725304480.0104911
DEBUG 2024-09-04 06:15:56,547 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/packaging/version.py first seen with mtime 1725306254.3074214
DEBUG 2024-09-04 06:15:56,547 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpx/_multipart.py first seen with mtime 1725306272.5359967
DEBUG 2024-09-04 06:15:56,547 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/runnables/fallbacks.py first seen with mtime 1725391554.3849006
DEBUG 2024-09-04 06:15:56,547 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/utils/html.py first seen with mtime 1725304487.62392
DEBUG 2024-09-04 06:15:56,547 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/sql/query.py first seen with mtime 1725304487.1666183
DEBUG 2024-09-04 06:15:56,547 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/PyPDF2/filters.py first seen with mtime 1725390892.988836
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/urllib3/connection.py first seen with mtime 1725306252.982478
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/_globals.py first seen with mtime 1725306254.6870368
DEBUG 2024-09-04 06:15:56,548 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/lib-dynload/pyexpat.cpython-311-darwin.so first seen with mtime 1675777962.0
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_text_splitters/sentence_transformers.py first seen with mtime 1725306277.585737
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/urllib3/fields.py first seen with mtime 1725306252.985537
DEBUG 2024-09-04 06:15:56,548 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/uuid.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/admin/options.py first seen with mtime 1725304478.5881376
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/rest_framework/metadata.py first seen with mtime 1725304964.2303486
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/staticfiles/management/commands/__init__.py first seen with mtime 1725304486.6620555
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langsmith/run_trees.py first seen with mtime 1725306274.075483
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/core/_type_aliases.py first seen with mtime 1725306254.9540927
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/tenacity/_utils.py first seen with mtime 1725306253.596958
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/requests/compat.py first seen with mtime 1725306268.940065
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/sqlparse/exceptions.py first seen with mtime 1725304477.0450313
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/utils/http.py first seen with mtime 1725304487.6255267
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/serializers/json.py first seen with mtime 1725304486.8780282
DEBUG 2024-09-04 06:15:56,548 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/_compression.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 06:15:56,548 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/json/scanner.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/contenttypes/forms.py first seen with mtime 1725304481.2936037
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/http/request.py first seen with mtime 1725304487.48537
DEBUG 2024-09-04 06:15:56,548 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/sqlite3/dbapi2.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpcore/_sync/connection_pool.py first seen with mtime 1725306269.4602458
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain/output_parsers/regex.py first seen with mtime 1725391558.272289
DEBUG 2024-09-04 06:15:56,548 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/collections/abc.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/utils/cache.py first seen with mtime 1725304487.5952363
DEBUG 2024-09-04 06:15:56,548 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/zipfile.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/functions/window.py first seen with mtime 1725304487.149492
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/yaml/serializer.py first seen with mtime 1725306253.9211125
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/postgres/forms/array.py first seen with mtime 1725304484.1269584
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/sqlparse/filters/tokens.py first seen with mtime 1725304477.0642693
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/admin/templatetags/admin_urls.py first seen with mtime 1725304479.995725
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/expressions.py first seen with mtime 1725304487.0886915
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_community/docstore/in_memory.py first seen with mtime 1725391581.2152042
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/fields.py first seen with mtime 1725306270.8123167
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/query_utils.py first seen with mtime 1725304487.1029081
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/tracers/_streaming.py first seen with mtime 1725391554.395004
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/requests/packages.py first seen with mtime 1725306268.9487379
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/auth/__init__.py first seen with mtime 1725304480.6256108
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/constraints.py first seen with mtime 1725304487.081679
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpcore/_sync/interfaces.py first seen with mtime 1725306269.4695106
DEBUG 2024-09-04 06:15:56,548 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/heapq.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/rest_framework/mixins.py first seen with mtime 1725304964.2312806
DEBUG 2024-09-04 06:15:56,548 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/tenacity/nap.py first seen with mtime 1725306253.6031544
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/chatbot/__init__.py first seen with mtime 1725300116.535912
DEBUG 2024-09-04 06:15:56,549 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/http/server.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain/output_parsers/pandas_dataframe.py first seen with mtime 1725391558.2711341
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/h11/_writers.py first seen with mtime 1725306263.0290747
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain/chains/question_answering/__init__.py first seen with mtime 1725391558.117793
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/language_models/__init__.py first seen with mtime 1725391554.3569872
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/postgres/utils.py first seen with mtime 1725304484.0973432
DEBUG 2024-09-04 06:15:56,549 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/asyncio/events.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/utils/datastructures.py first seen with mtime 1725304487.6016278
DEBUG 2024-09-04 06:15:56,549 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/abc.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 06:15:56,549 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/asyncio/base_subprocess.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/v1/json.py first seen with mtime 1725306270.9474642
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/_typing/_char_codes.py first seen with mtime 1725306255.068455
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain/vectorstores/__init__.py first seen with mtime 1725391558.4061928
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/template/loaders/app_directories.py first seen with mtime 1725304487.5443437
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/_typing/_nested_sequence.py first seen with mtime 1725306255.0738356
DEBUG 2024-09-04 06:15:56,549 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/email/feedparser.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 06:15:56,549 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/urllib/error.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/utils/module_loading.py first seen with mtime 1725304487.637427
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/lib/stride_tricks.py first seen with mtime 1725306255.267384
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/charset_normalizer/utils.py first seen with mtime 1725306263.4032607
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/fft/helper.py first seen with mtime 1725306255.286016
DEBUG 2024-09-04 06:15:56,549 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/stringprep.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/apps/__init__.py first seen with mtime 1725304477.7276857
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/views/generic/dates.py first seen with mtime 1725304487.698818
DEBUG 2024-09-04 06:15:56,549 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/lib-dynload/select.cpython-311-darwin.so first seen with mtime 1675777962.0
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/admin/views/__init__.py first seen with mtime 1725304480.0048623
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/fields/related.py first seen with mtime 1725304487.1273165
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/fields/mixins.py first seen with mtime 1725304487.123137
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/admin/models.py first seen with mtime 1725304478.5853593
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpx/__version__.py first seen with mtime 1725306272.5134864
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/admin/sites.py first seen with mtime 1725304478.5904765
DEBUG 2024-09-04 06:15:56,549 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/__init__.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/prompt_values.py first seen with mtime 1725391554.373684
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/yaml/representer.py first seen with mtime 1725306253.9038222
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/fields/related_lookups.py first seen with mtime 1725304487.1317947
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/runnables/router.py first seen with mtime 1725391554.389078
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/v1/env_settings.py first seen with mtime 1725306270.9405742
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpcore/_sync/connection.py first seen with mtime 1725306269.458149
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/messages/storage/__init__.py first seen with mtime 1725304484.063594
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/fft/__init__.py first seen with mtime 1725306255.2856946
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/__config__.py first seen with mtime 1725306254.693226
DEBUG 2024-09-04 06:15:56,549 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpcore/_ssl.py first seen with mtime 1725306269.4196913
DEBUG 2024-09-04 06:15:56,550 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/email/iterators.py first seen with mtime 1675777962.0
